"iso_id","region","load_date","load_forecast","weather_date","temperature_celsius"
2,"ISO","2024-09-09 16:00:00+00",15912,"2024-09-09 16:00:00+00","19.795635013857975"
2,"ISO","2024-09-09 17:00:00+00",16342,"2024-09-09 17:00:00+00","20.72377774679171"
2,"ISO","2024-09-09 18:00:00+00",16702,"2024-09-09 18:00:00+00","21.34271901515723"
2,"ISO","2024-09-09 19:00:00+00",17189,"2024-09-09 19:00:00+00","21.79465121658012"
2,"ISO","2024-09-09 20:00:00+00",17822,"2024-09-09 20:00:00+00","21.96099235649956"
2,"ISO","2024-09-09 21:00:00+00",18373,"2024-09-09 21:00:00+00","21.75286233872987"
2,"ISO","2024-09-09 22:00:00+00",18460,"2024-09-09 22:00:00+00","21.21233312282692"
2,"ISO","2024-09-09 23:00:00+00",18623,"2024-09-09 23:00:00+00","19.78651802825334"
2,"ISO","2024-09-10 00:00:00+00",18154,"2024-09-10 00:00:00+00","18.618238848828526"
2,"ISO","2024-09-10 01:00:00+00",17188,"2024-09-10 01:00:00+00","17.888409410569068"
2,"ISO","2024-09-10 02:00:00+00",16138,"2024-09-10 02:00:00+00","17.30647744223529"
2,"ISO","2024-09-10 03:00:00+00",15160,"2024-09-10 03:00:00+00","16.8332822785884"
2,"ISO","2024-09-10 04:00:00+00",14123,"2024-09-10 04:00:00+00","16.66225880867819"
2,"ISO","2024-09-10 05:00:00+00",13581,"2024-09-10 05:00:00+00","16.766557163575783"
2,"ISO","2024-09-10 06:00:00+00",13204,"2024-09-10 06:00:00+00","16.481724893973762"
2,"ISO","2024-09-10 07:00:00+00",13002,"2024-09-10 07:00:00+00","16.088670105567985"
2,"ISO","2024-09-10 08:00:00+00",13089,"2024-09-10 08:00:00+00","15.536808791810245"
2,"ISO","2024-09-10 09:00:00+00",13729,"2024-09-10 09:00:00+00","15.158224293757883"
2,"ISO","2024-09-10 10:00:00+00",14948,"2024-09-10 10:00:00+00","14.72485623809797"
2,"ISO","2024-09-10 11:00:00+00",15709,"2024-09-10 11:00:00+00","14.549482717715364"
2,"ISO","2024-09-10 12:00:00+00",15774,"2024-09-10 12:00:00+00","16.199784174166837"
2,"ISO","2024-09-10 13:00:00+00",15564,"2024-09-10 13:00:00+00","17.569362368012605"
2,"ISO","2024-09-10 14:00:00+00",15388,"2024-09-10 14:00:00+00","18.955181373882965"
2,"ISO","2024-09-10 15:00:00+00",15445,"2024-09-10 15:00:00+00","20.117506672066725"
2,"ISO","2024-09-10 16:00:00+00",15564,"2024-09-10 16:00:00+00","21.10022007621552"
2,"ISO","2024-09-10 17:00:00+00",15895,"2024-09-10 17:00:00+00","21.942999152639402"
2,"ISO","2024-09-10 18:00:00+00",16223,"2024-09-10 18:00:00+00","22.548506857870848"
2,"ISO","2024-09-10 19:00:00+00",16770,"2024-09-10 19:00:00+00","22.92163510877964"
2,"ISO","2024-09-10 20:00:00+00",17498,"2024-09-10 20:00:00+00","23.02947337715665"
2,"ISO","2024-09-10 21:00:00+00",18221,"2024-09-10 21:00:00+00","22.799882472166246"
2,"ISO","2024-09-10 22:00:00+00",18558,"2024-09-10 22:00:00+00","22.200518695400774"
2,"ISO","2024-09-10 23:00:00+00",18818,"2024-09-10 23:00:00+00","20.551022469831764"
2,"ISO","2024-09-11 00:00:00+00",18369,"2024-09-11 00:00:00+00","18.97720881591715"
2,"ISO","2024-09-11 01:00:00+00",17344,"2024-09-11 01:00:00+00","17.908363019543515"
2,"ISO","2024-09-11 02:00:00+00",16201,"2024-09-11 02:00:00+00","17.019204271952162"
2,"ISO","2024-09-11 03:00:00+00",15109,"2024-09-11 03:00:00+00","16.20996251806048"
2,"ISO","2024-09-11 04:00:00+00",14270,"2024-09-11 04:00:00+00","16.008252909095233"
2,"ISO","2024-09-11 05:00:00+00",13685,"2024-09-11 05:00:00+00","15.406846434942565"
2,"ISO","2024-09-11 06:00:00+00",13274,"2024-09-11 06:00:00+00","14.868924939362444"
2,"ISO","2024-09-11 07:00:00+00",13038,"2024-09-11 07:00:00+00","14.367372126120245"
2,"ISO","2024-09-11 08:00:00+00",13095,"2024-09-11 08:00:00+00","13.915828285997293"
2,"ISO","2024-09-11 09:00:00+00",13702,"2024-09-11 09:00:00+00","13.467024795893906"
2,"ISO","2024-09-11 10:00:00+00",14846,"2024-09-11 10:00:00+00","13.060047357118606"
2,"ISO","2024-09-11 11:00:00+00",15613,"2024-09-11 11:00:00+00","12.810630975907486"
2,"ISO","2024-09-11 12:00:00+00",15805,"2024-09-11 12:00:00+00","14.801315016581555"
2,"ISO","2024-09-11 13:00:00+00",15689,"2024-09-11 13:00:00+00","17.475971948152335"
2,"ISO","2024-09-11 14:00:00+00",15648,"2024-09-11 14:00:00+00","19.496591763304764"
2,"ISO","2024-09-11 15:00:00+00",15871,"2024-09-11 15:00:00+00","21.123104680375945"
2,"ISO","2024-09-11 16:00:00+00",16161,"2024-09-11 16:00:00+00","22.22730882917216"
2,"ISO","2024-09-11 17:00:00+00",16642,"2024-09-11 17:00:00+00","23.02677097564407"
2,"ISO","2024-09-11 18:00:00+00",17087,"2024-09-11 18:00:00+00","23.555965897306805"
2,"ISO","2024-09-11 19:00:00+00",17605,"2024-09-11 19:00:00+00","23.83704390129202"
2,"ISO","2024-09-11 20:00:00+00",18268,"2024-09-11 20:00:00+00","23.71345514491651"
2,"ISO","2024-09-11 21:00:00+00",18801,"2024-09-11 21:00:00+00","23.18735854257733"
2,"ISO","2024-09-11 22:00:00+00",18957,"2024-09-11 22:00:00+00","22.25560459190268"
2,"ISO","2024-09-11 23:00:00+00",19113,"2024-09-11 23:00:00+00","20.4853401258747"
2,"ISO","2024-09-12 00:00:00+00",18666,"2024-09-12 00:00:00+00","19.011055352838184"
2,"ISO","2024-09-12 01:00:00+00",17686,"2024-09-12 01:00:00+00","18.115446479621596"
2,"ISO","2024-09-12 02:00:00+00",16546,"2024-09-12 02:00:00+00","17.460152658846937"
2,"ISO","2024-09-12 03:00:00+00",15450,"2024-09-12 03:00:00+00","16.9538279816133"
2,"ISO","2024-09-12 04:00:00+00",14727,"2024-09-12 04:00:00+00","16.46622151259197"
2,"ISO","2024-09-12 05:00:00+00",14146,"2024-09-12 05:00:00+00","16.118945715939446"
2,"ISO","2024-09-12 06:00:00+00",13726,"2024-09-12 06:00:00+00","15.755900442807842"
2,"ISO","2024-09-12 07:00:00+00",13496,"2024-09-12 07:00:00+00","15.383936524988144"
2,"ISO","2024-09-12 08:00:00+00",13561,"2024-09-12 08:00:00+00","15.014772301329117"
2,"ISO","2024-09-12 09:00:00+00",14201,"2024-09-12 09:00:00+00","14.84315442238568"
2,"ISO","2024-09-12 10:00:00+00",15372,"2024-09-12 10:00:00+00","14.64743235779207"
2,"ISO","2024-09-12 11:00:00+00",16163,"2024-09-12 11:00:00+00","14.59305564778225"
2,"ISO","2024-09-12 12:00:00+00",16425,"2024-09-12 12:00:00+00","15.390345684202998"
2,"ISO","2024-09-12 13:00:00+00",16397,"2024-09-12 13:00:00+00","17.22567106552293"
2,"ISO","2024-09-12 14:00:00+00",16518,"2024-09-12 14:00:00+00","19.808319069672166"
2,"ISO","2024-09-12 15:00:00+00",16828,"2024-09-12 15:00:00+00","21.727445288434126"
2,"ISO","2024-09-12 16:00:00+00",17195,"2024-09-12 16:00:00+00","23.092626487673158"
2,"ISO","2024-09-12 17:00:00+00",17722,"2024-09-12 17:00:00+00","24.08189709018967"
2,"ISO","2024-09-12 18:00:00+00",18236,"2024-09-12 18:00:00+00","24.643552548267564"
2,"ISO","2024-09-12 19:00:00+00",18843,"2024-09-12 19:00:00+00","24.82229550954696"
2,"ISO","2024-09-12 20:00:00+00",19582,"2024-09-12 20:00:00+00","24.55599969951544"
2,"ISO","2024-09-12 21:00:00+00",20148,"2024-09-12 21:00:00+00","23.955381211061535"
2,"ISO","2024-09-12 22:00:00+00",20341,"2024-09-12 22:00:00+00","22.969249430532045"
2,"ISO","2024-09-12 23:00:00+00",20378,"2024-09-12 23:00:00+00","21.17787009689613"
2,"ISO","2024-09-13 00:00:00+00",19841,"2024-09-13 00:00:00+00","19.688889099005053"
2,"ISO","2024-09-13 01:00:00+00",18763,"2024-09-13 01:00:00+00","18.7341290297079"
2,"ISO","2024-09-13 02:00:00+00",17550,"2024-09-13 02:00:00+00","18.016444170698094"
2,"ISO","2024-09-13 03:00:00+00",16355,"2024-09-13 03:00:00+00","17.466588561554317"
