"iso_id","region","load_date","load_forecast","weather_date","temperature_celsius"
4,"ISO","2024-09-09 23:00:00+00","96173","2024-09-09 23:00:00+00","22.944670679167416"
4,"ISO","2024-09-10 00:00:00+00","94071","2024-09-10 00:00:00+00","20.5888537017118"
4,"ISO","2024-09-10 01:00:00+00","90167","2024-09-10 01:00:00+00","19.076700370690503"
4,"ISO","2024-09-10 02:00:00+00","84396","2024-09-10 02:00:00+00","18.01598869192543"
4,"ISO","2024-09-10 03:00:00+00","78554","2024-09-10 03:00:00+00","17.20019825004323"
4,"ISO","2024-09-10 04:00:00+00","73988","2024-09-10 04:00:00+00","16.245465988588933"
4,"ISO","2024-09-10 05:00:00+00","70726","2024-09-10 05:00:00+00","15.675051065450475"
4,"ISO","2024-09-10 06:00:00+00","68803","2024-09-10 06:00:00+00","15.171217641299393"
4,"ISO","2024-09-10 07:00:00+00","67812","2024-09-10 07:00:00+00","14.69373218412727"
4,"ISO","2024-09-10 08:00:00+00","68451","2024-09-10 08:00:00+00","14.267427020876823"
4,"ISO","2024-09-10 09:00:00+00","71380","2024-09-10 09:00:00+00","13.875926034421866"
4,"ISO","2024-09-10 10:00:00+00","76718","2024-09-10 10:00:00+00","13.491537472572418"
4,"ISO","2024-09-10 11:00:00+00","80535","2024-09-10 11:00:00+00","13.160605999694951"
4,"ISO","2024-09-10 12:00:00+00","82645","2024-09-10 12:00:00+00","14.258065392198432"
4,"ISO","2024-09-10 13:00:00+00","84274","2024-09-10 13:00:00+00","17.429574123308612"
4,"ISO","2024-09-10 14:00:00+00","86548","2024-09-10 14:00:00+00","20.450371287857536"
4,"ISO","2024-09-10 15:00:00+00","89138","2024-09-10 15:00:00+00","22.757921590233252"
4,"ISO","2024-09-10 16:00:00+00","92261","2024-09-10 16:00:00+00","24.45132949096785"
4,"ISO","2024-09-10 17:00:00+00","95974","2024-09-10 17:00:00+00","25.591783629360236"
4,"ISO","2024-09-10 18:00:00+00","99070","2024-09-10 18:00:00+00","26.380546781420833"
4,"ISO","2024-09-10 19:00:00+00","102134","2024-09-10 19:00:00+00","26.904500493419846"
4,"ISO","2024-09-10 20:00:00+00","104912","2024-09-10 20:00:00+00","27.158508244414463"
4,"ISO","2024-09-10 21:00:00+00","106690","2024-09-10 21:00:00+00","27.044778959259986"
4,"ISO","2024-09-10 22:00:00+00","105826","2024-09-10 22:00:00+00","26.520868394418983"
4,"ISO","2024-09-10 23:00:00+00","102694","2024-09-10 23:00:00+00","24.87785532305071"
4,"ISO","2024-09-11 00:00:00+00","100292","2024-09-11 00:00:00+00","22.40158589329326"
4,"ISO","2024-09-11 01:00:00+00","95669","2024-09-11 01:00:00+00","20.76145065360066"
4,"ISO","2024-09-11 02:00:00+00","89179","2024-09-11 02:00:00+00","19.626309446519656"
4,"ISO","2024-09-11 03:00:00+00","82665","2024-09-11 03:00:00+00","18.731096536546886"
4,"ISO","2024-09-11 04:00:00+00","76796","2024-09-11 04:00:00+00","17.92653041227959"
4,"ISO","2024-09-11 05:00:00+00","73208","2024-09-11 05:00:00+00","17.22161549193237"
4,"ISO","2024-09-11 06:00:00+00","70890","2024-09-11 06:00:00+00","16.57142444601442"
4,"ISO","2024-09-11 07:00:00+00","69636","2024-09-11 07:00:00+00","15.981517503333578"
4,"ISO","2024-09-11 08:00:00+00","69984","2024-09-11 08:00:00+00","15.462732455651917"
4,"ISO","2024-09-11 09:00:00+00","72994","2024-09-11 09:00:00+00","14.985231055525446"
4,"ISO","2024-09-11 10:00:00+00","79111","2024-09-11 10:00:00+00","14.521818941641754"
4,"ISO","2024-09-11 11:00:00+00","82199","2024-09-11 11:00:00+00","14.142354226414795"
4,"ISO","2024-09-11 12:00:00+00","84175","2024-09-11 12:00:00+00","15.225138783543116"
4,"ISO","2024-09-11 13:00:00+00","86480","2024-09-11 13:00:00+00","18.30832700076627"
4,"ISO","2024-09-11 14:00:00+00","89609","2024-09-11 14:00:00+00","21.52192558218195"
4,"ISO","2024-09-11 15:00:00+00","93081","2024-09-11 15:00:00+00","24.10960155356804"
4,"ISO","2024-09-11 16:00:00+00","97315","2024-09-11 16:00:00+00","25.956278125954327"
4,"ISO","2024-09-11 17:00:00+00","101717","2024-09-11 17:00:00+00","27.108810679367537"
4,"ISO","2024-09-11 18:00:00+00","105645","2024-09-11 18:00:00+00","27.859606090174054"
4,"ISO","2024-09-11 19:00:00+00","109294","2024-09-11 19:00:00+00","28.321426737679417"
4,"ISO","2024-09-11 20:00:00+00","112479","2024-09-11 20:00:00+00","28.45381345113259"
4,"ISO","2024-09-11 21:00:00+00","113957","2024-09-11 21:00:00+00","28.205164505104563"
4,"ISO","2024-09-11 22:00:00+00","111900","2024-09-11 22:00:00+00","27.510051500186023"
4,"ISO","2024-09-11 23:00:00+00","109362","2024-09-11 23:00:00+00","25.650932151186737"
4,"ISO","2024-09-12 00:00:00+00","105348","2024-09-12 00:00:00+00","23.196930807364367"
4,"ISO","2024-09-12 01:00:00+00","99583","2024-09-12 01:00:00+00","21.592687425152917"
4,"ISO","2024-09-12 02:00:00+00","92344","2024-09-12 02:00:00+00","20.433186172334615"
4,"ISO","2024-09-12 03:00:00+00","85265","2024-09-12 03:00:00+00","19.53805302533482"
4,"ISO","2024-09-12 04:00:00+00","80463","2024-09-12 04:00:00+00","18.503921527039722"
4,"ISO","2024-09-12 05:00:00+00","76287","2024-09-12 05:00:00+00","17.829949770637654"
4,"ISO","2024-09-12 06:00:00+00","73676","2024-09-12 06:00:00+00","17.236382883381225"
4,"ISO","2024-09-12 07:00:00+00","72156","2024-09-12 07:00:00+00","16.704327896439963"
4,"ISO","2024-09-12 08:00:00+00","72346","2024-09-12 08:00:00+00","16.216370864342707"
4,"ISO","2024-09-12 09:00:00+00","75188","2024-09-12 09:00:00+00","15.819513884160699"
4,"ISO","2024-09-12 10:00:00+00","80699","2024-09-12 10:00:00+00","15.49617538525331"
4,"ISO","2024-09-12 11:00:00+00","84098","2024-09-12 11:00:00+00","15.271444430099734"
4,"ISO","2024-09-12 12:00:00+00","86583","2024-09-12 12:00:00+00","15.9823651512408"
4,"ISO","2024-09-12 13:00:00+00","89265","2024-09-12 13:00:00+00","18.409445171003995"
4,"ISO","2024-09-12 14:00:00+00","92828","2024-09-12 14:00:00+00","21.168941305648445"
4,"ISO","2024-09-12 15:00:00+00","96696","2024-09-12 15:00:00+00","23.553555335478393"
4,"ISO","2024-09-12 16:00:00+00","100811","2024-09-12 16:00:00+00","25.426756629254612"
4,"ISO","2024-09-12 17:00:00+00","105222","2024-09-12 17:00:00+00","26.694752450199815"
4,"ISO","2024-09-12 18:00:00+00","109009","2024-09-12 18:00:00+00","27.44025972968086"
4,"ISO","2024-09-12 19:00:00+00","112652","2024-09-12 19:00:00+00","27.82862737031121"
4,"ISO","2024-09-12 20:00:00+00","115593","2024-09-12 20:00:00+00","27.89232300340433"
4,"ISO","2024-09-12 21:00:00+00","117279","2024-09-12 21:00:00+00","27.566505391732903"
4,"ISO","2024-09-12 22:00:00+00","115180","2024-09-12 22:00:00+00","26.789583500086735"
4,"ISO","2024-09-12 23:00:00+00","111370","2024-09-12 23:00:00+00","24.954851425350853"
4,"ISO","2024-09-13 00:00:00+00","107492","2024-09-13 00:00:00+00","22.759507020989417"
4,"ISO","2024-09-13 01:00:00+00","101735","2024-09-13 01:00:00+00","21.370898701767317"
4,"ISO","2024-09-13 02:00:00+00","94529","2024-09-13 02:00:00+00","20.432299407674122"
4,"ISO","2024-09-13 03:00:00+00","87586","2024-09-13 03:00:00+00","19.7753227233938"
